chr1:88539606-88540106	500	500	80.2973	0.160595	0.160595
chr1:82069105-82069605	500	500	49.7679	0.0995358	0.0995358
chr1:56299597-56300097	500	500	220.21	0.44042	0.44042
chr1:143664627-143665127	500	500	47.9442	0.0958885	0.0958885
chr1:98321530-98322030	500	500	78.1598	0.15632	0.15632
chr1:170565381-170565881	500	500	78.8316	0.157663	0.157663
chr1:29920618-29921118	500	500	63.5489	0.127098	0.127098
chr1:85564968-85565468	500	500	138.327	0.276653	0.276653
chr1:227903007-227903507	500	500	145.136	0.290271	0.290271
chr1:177274323-177274823	500	500	50.2886	0.100577	0.100577
chr1:186799252-186799752	500	500	46.1582	0.0923164	0.0923164
chr1:105427175-105427675	500	500	25.78	0.05156	0.05156
chr1:210928991-210929491	500	500	146.324	0.292649	0.292649
chr1:224387950-224388450	500	500	261.243	0.522486	0.522486
chr1:42818327-42818827	500	500	138.777	0.277555	0.277555
chr1:209284180-209284680	500	500	63.6168	0.127234	0.127234
chr1:110348304-110348804	500	500	351.584	0.703168	0.703168
chr1:112917873-112918373	500	500	112.857	0.225714	0.225714
chr1:102700693-102701193	500	500	37.37	0.0747401	0.0747401
chr1:197752768-197753268	500	500	121.921	0.243843	0.243843
chr1:91377794-91378294	500	500	182.461	0.364922	0.364922
chr1:78558060-78558560	500	500	100.022	0.200044	0.200044
chr1:166504753-166505253	500	500	164.605	0.32921	0.32921
chr1:179282437-179282937	500	500	138.845	0.27769	0.27769
chr1:9327135-9327635	500	500	59.9828	0.119966	0.119966
chr1:170667696-170668196	500	500	88.9615	0.177923	0.177923
chr1:174054549-174055049	500	500	96.7835	0.193567	0.193567
chr1:197032291-197032791	500	500	134.318	0.268636	0.268636
chr1:76998850-76999350	500	500	126.24	0.25248	0.25248
chr1:2354725-2355225	500	500	168.1	0.336201	0.336201
chr1:212857114-212857614	500	500	164.827	0.329654	0.329654
chr1:45187008-45187508	500	500	323.019	0.646038	0.646038
chr1:79597671-79598171	500	500	232.505	0.46501	0.46501
chr1:83026766-83027266	500	500	112.89	0.22578	0.22578
chr1:4060793-4061293	500	500	1588.24	3.17648	3.17648
chr1:40820810-40821310	500	500	104.651	0.209302	0.209302
chr1:238505401-238505901	500	500	33.2148	0.0664297	0.0664297
chr1:204649098-204649598	500	500	113.401	0.226803	0.226803
chr1:208531890-208532390	500	500	143.916	0.287831	0.287831
chr1:80464644-80465144	500	500	1128.26	2.25652	2.25652
chr1:173321626-173322126	500	500	111.23	0.22246	0.22246
chr1:114122342-114122842	500	500	153.945	0.307891	0.307891
chr1:55161826-55162326	500	500	74.9111	0.149822	0.149822
chr1:32605241-32605741	500	500	176.648	0.353297	0.353297
chr1:61372503-61373003	500	500	250.186	0.500372	0.500372
chr1:89591400-89591900	500	500	81.3268	0.162654	0.162654
chr1:184107597-184108097	500	500	103.545	0.20709	0.20709
chr1:162177382-162177882	500	500	122.533	0.245066	0.245066
chr1:63699399-63699899	500	500	354.149	0.708297	0.708297
chr1:114159180-114159680	500	500	54.5572	0.109114	0.109114
chr1:107401116-107401616	500	500	200.926	0.401852	0.401852
chr1:3302832-3303332	500	500	231.114	0.462229	0.462229
chr1:36248030-36248530	500	500	117.487	0.234974	0.234974
chr1:190810610-190811110	500	500	100.462	0.200925	0.200925
chr1:3550438-3550938	500	500	244.823	0.489646	0.489646
chr1:56750037-56750537	500	500	107.014	0.214027	0.214027
chr1:72104670-72105170	500	500	84.7368	0.169474	0.169474
chr1:3581112-3581612	500	500	132.203	0.264406	0.264406
chr1:179649673-179650173	500	500	109.574	0.219148	0.219148
chr1:47665614-47666114	500	500	58.5159	0.117032	0.117032
chr1:43296192-43296692	500	500	52.4694	0.104939	0.104939
chr1:26381055-26381555	500	500	71.0176	0.142035	0.142035
chr1:215151240-215151740	500	500	132.598	0.265195	0.265195
chr1:71616024-71616524	500	500	69.3173	0.138635	0.138635
chr1:14142149-14142649	500	500	203.302	0.406605	0.406605
chr1:224266033-224266533	500	500	219.964	0.439928	0.439928
chr1:227531464-227531964	500	500	127.895	0.25579	0.25579
chr1:28324093-28324593	500	500	207.046	0.414092	0.414092
chr1:228834436-228834936	500	500	58.2357	0.116471	0.116471
chr1:146590189-146590689	500	500	84.7595	0.169519	0.169519
chr1:15246410-15246910	500	500	194.57	0.38914	0.38914
chr1:160037631-160038131	500	500	93.1206	0.186241	0.186241
chr1:19699579-19700079	500	500	25.7564	0.0515127	0.0515127
chr1:213485921-213486421	500	500	169.276	0.338552	0.338552
chr1:21483706-21484206	500	500	67.9868	0.135974	0.135974
chr1:25433094-25433594	500	500	211.368	0.422735	0.422735
chr1:100760573-100761073	500	500	84.8687	0.169737	0.169737
chr1:21073181-21073681	500	500	114.185	0.228371	0.228371
chr1:27194258-27194758	500	500	325.047	0.650094	0.650094
chr1:150011465-150011965	500	500	50.7357	0.101471	0.101471
chr1:244929445-244929945	500	500	91.8751	0.18375	0.18375
chr1:216790249-216790749	500	500	42.3783	0.0847566	0.0847566
chr1:61002775-61003275	500	500	36.6788	0.0733575	0.0733575
chr1:209377708-209378208	500	500	301.529	0.603058	0.603058
chr1:101786446-101786946	500	500	48.6456	0.0972913	0.0972913
chr1:88811830-88812330	500	500	255.329	0.510658	0.510658
chr1:23451305-23451805	500	500	407.915	0.815829	0.815829
chr1:245135060-245135560	500	500	83.0977	0.166195	0.166195
chr1:30674820-30675320	500	500	155.962	0.311924	0.311924
chr1:202721326-202721826	500	500	114.504	0.229007	0.229007
chr1:28750607-28751107	500	500	253.761	0.507522	0.507522
chr1:42380306-42380806	500	500	290.609	0.581218	0.581218
chr1:230276217-230276717	500	500	465.401	0.930801	0.930801
chr1:242277187-242277687	500	500	25.78	0.05156	0.05156
chr1:186758707-186759207	500	500	65.9381	0.131876	0.131876
chr1:143365510-143366010	500	500	25.78	0.05156	0.05156
chr1:146648163-146648663	500	500	43.0344	0.0860689	0.0860689
chr1:156777108-156777608	500	500	199.913	0.399826	0.399826
chr1:151110072-151110572	500	500	45.9592	0.0919184	0.0919184
chr1:67251349-67251849	500	500	61.2501	0.1225	0.1225
chr1:243552737-243553237	500	500	99.7617	0.199523	0.199523
chr1:201582440-201582940	500	500	561.307	1.12261	1.12261
chr1:1225770-1226270	500	500	74.5466	0.149093	0.149093
chr1:18819201-18819701	500	500	191.537	0.383075	0.383075
chr1:96727176-96727676	500	500	193.895	0.387791	0.387791
chr1:242696642-242697142	500	500	172.632	0.345264	0.345264
chr1:77436230-77436730	500	500	134.045	0.26809	0.26809
chr1:50593547-50594047	500	500	118.263	0.236526	0.236526
chr1:31232695-31233195	500	500	43.6382	0.0872764	0.0872764
chr1:154953496-154953996	500	500	43.3001	0.0866001	0.0866001
chr1:213411582-213412082	500	500	72.353	0.144706	0.144706
chr1:95357226-95357726	500	500	102.394	0.204788	0.204788
chr1:150606920-150607420	500	500	45.9868	0.0919736	0.0919736
chr1:235770426-235770926	500	500	164.843	0.329686	0.329686
chr1:239631768-239632268	500	500	92.0661	0.184132	0.184132
chr1:166581128-166581628	500	500	94.9195	0.189839	0.189839
chr1:38113835-38114335	500	500	88.8907	0.177781	0.177781
chr1:73418201-73418701	500	500	227.76	0.45552	0.45552
chr1:244149187-244149687	500	500	68.846	0.137692	0.137692
chr1:153852629-153853129	500	500	152.822	0.305644	0.305644
chr1:195023682-195024182	500	500	64.0013	0.128003	0.128003
chr1:103054856-103055356	500	500	67.7294	0.135459	0.135459
chr1:27216177-27216677	500	500	124.564	0.249128	0.249128
chr1:235229807-235230307	500	500	117.968	0.235935	0.235935
chr1:97093646-97094146	500	500	178.612	0.357224	0.357224
chr1:6218993-6219493	500	500	127.072	0.254145	0.254145
chr1:28321159-28321659	500	500	74.0636	0.148127	0.148127
chr1:45346353-45346853	500	500	86.8867	0.173773	0.173773
chr1:174498441-174498941	500	500	61.1584	0.122317	0.122317
chr1:46830714-46831214	500	500	129.007	0.258014	0.258014
chr1:33889587-33890087	500	500	43.1705	0.0863411	0.0863411
chr1:97440166-97440666	500	500	234.047	0.468094	0.468094
chr1:42061844-42062344	500	500	28.4453	0.0568906	0.0568906
chr1:150386957-150387457	500	500	388.38	0.77676	0.77676
chr1:225985139-225985639	500	500	277.279	0.554559	0.554559
chr1:163814374-163814874	500	500	254.674	0.509349	0.509349
chr1:82346147-82346647	500	500	296.692	0.593383	0.593383
chr1:186359238-186359738	500	500	144.299	0.288599	0.288599
chr1:166531339-166531839	500	500	146.503	0.293007	0.293007
chr1:100510672-100511172	500	500	110.199	0.220399	0.220399
chr1:14790237-14790737	500	500	85.4623	0.170925	0.170925
chr1:65511317-65511817	500	500	130.053	0.260106	0.260106
chr1:72798086-72798586	500	500	183.214	0.366429	0.366429
chr1:177901471-177901971	500	500	45.8947	0.0917894	0.0917894
chr1:147043227-147043727	500	500	129.271	0.258542	0.258542
chr1:185945939-185946439	500	500	63.0684	0.126137	0.126137
chr1:241456091-241456591	500	500	62.312	0.124624	0.124624
chr1:194598765-194599265	500	500	62.3716	0.124743	0.124743
chr1:66620492-66620992	500	500	327.773	0.655547	0.655547
chr1:98100943-98101443	500	500	256.186	0.512373	0.512373
chr1:28835415-28835915	500	500	217.775	0.43555	0.43555
chr1:248530057-248530557	500	500	25.78	0.05156	0.05156
chr1:89537593-89538093	500	500	55.443	0.110886	0.110886
chr1:64943759-64944259	500	500	41.0359	0.0820718	0.0820718
chr1:236589838-236590338	500	500	100.665	0.20133	0.20133
chr1:172421000-172421500	500	500	41.6663	0.0833327	0.0833327
chr1:237767571-237768071	500	500	262.824	0.525648	0.525648
chr1:9251674-9252174	500	500	97.2295	0.194459	0.194459
chr1:239944391-239944891	500	500	86.819	0.173638	0.173638
chr1:216160590-216161090	500	500	168.238	0.336476	0.336476
chr1:26835632-26836132	500	500	171.798	0.343596	0.343596
chr1:19274009-19274509	500	500	76.0034	0.152007	0.152007
chr1:20453957-20454457	500	500	51.4512	0.102902	0.102902
chr1:85171308-85171808	500	500	81.5798	0.16316	0.16316
chr1:88111486-88111986	500	500	109.441	0.218881	0.218881
chr1:158827507-158828007	500	500	55.7999	0.1116	0.1116
chr1:107157071-107157571	500	500	22.5894	0.0451788	0.0451788
chr1:157337912-157338412	500	500	93.5872	0.187174	0.187174
chr1:110746619-110747119	500	500	194.5	0.389001	0.389001
chr1:74682278-74682778	500	500	58.1109	0.116222	0.116222
chr1:201522338-201522838	500	500	148.729	0.297457	0.297457
chr1:245253195-245253695	500	500	67.8001	0.1356	0.1356
chr1:19702244-19702744	500	500	157.858	0.315715	0.315715
chr1:73359282-73359782	500	500	78.9937	0.157987	0.157987
chr1:101890677-101891177	500	500	85.0035	0.170007	0.170007
chr1:46621891-46622391	500	500	490.835	0.98167	0.98167
chr1:183049-183549	500	500	113.023	0.226046	0.226046
chr1:189932375-189932875	500	500	34.3633	0.0687265	0.0687265
chr1:20802234-20802734	500	500	257.312	0.514624	0.514624
chr1:143490404-143490904	500	500	25.78	0.05156	0.05156
chr1:146333246-146333746	500	500	29.287	0.058574	0.058574
chr1:81010839-81011339	500	500	114.925	0.229851	0.229851
chr1:187122870-187123370	500	500	107.614	0.215228	0.215228
chr1:188579158-188579658	500	500	206.706	0.413411	0.413411
chr1:180892173-180892673	500	500	91.963	0.183926	0.183926
chr1:112816822-112817322	500	500	63.7841	0.127568	0.127568
chr1:157401921-157402421	500	500	149.784	0.299568	0.299568
chr1:151487687-151488187	500	500	59.3656	0.118731	0.118731
chr1:7138575-7139075	500	500	141.488	0.282977	0.282977
chr1:19340878-19341378	500	500	582.973	1.16595	1.16595
chr1:237511506-237512006	500	500	204.324	0.408647	0.408647
chr1:99339491-99339991	500	500	25.78	0.05156	0.05156
chr1:227853537-227854037	500	500	138.367	0.276733	0.276733
chr1:201840945-201841445	500	500	91.6155	0.183231	0.183231
chr1:124596608-124597108	500	500	25.78	0.05156	0.05156
chr1:173316612-173317112	500	500	46.562	0.0931239	0.0931239
chr1:93795080-93795580	500	500	25.78	0.05156	0.05156
chr1:5479050-5479550	500	500	66.4612	0.132922	0.132922
chr1:76734845-76735345	500	500	170.05	0.340101	0.340101
chr1:156185503-156186003	500	500	118.673	0.237345	0.237345
chr1:8384371-8384871	500	500	231.699	0.463398	0.463398
chr1:115068603-115069103	500	500	156.64	0.313281	0.313281
chr1:26067684-26068184	500	500	224.846	0.449692	0.449692
chr1:148287887-148288387	500	500	196.744	0.393488	0.393488
chr1:113404322-113404822	500	500	73.8013	0.147603	0.147603
chr1:163230457-163230957	500	500	218.335	0.43667	0.43667
chr1:41576046-41576546	500	500	56.2691	0.112538	0.112538
chr1:79950787-79951287	500	500	260.161	0.520322	0.520322
chr1:72687939-72688439	500	500	80.7476	0.161495	0.161495
chr1:120943954-120944454	500	500	25.78	0.05156	0.05156
chr1:179142441-179142941	500	500	47.9324	0.0958648	0.0958648
chr1:211391670-211392170	500	500	169.137	0.338274	0.338274
chr1:117430063-117430563	500	500	6.7614	0.0135228	0.0135228
chr1:47660476-47660976	500	500	61.4668	0.122934	0.122934
chr1:149628761-149629261	500	500	25.78	0.05156	0.05156
chr1:181681603-181682103	500	500	121.77	0.243541	0.243541
chr1:217203254-217203754	500	500	64.8432	0.129686	0.129686
chr1:12629961-12630461	500	500	53.1346	0.106269	0.106269
chr1:29781821-29782321	500	500	119.246	0.238492	0.238492
chr1:186947188-186947688	500	500	103.549	0.207097	0.207097
chr1:167743374-167743874	500	500	132.729	0.265457	0.265457
chr1:117111932-117112432	500	500	711.254	1.42251	1.42251
chr1:76148518-76149018	500	500	43.6651	0.0873302	0.0873302
chr1:109761661-109762161	500	500	160.151	0.320302	0.320302
chr1:240147985-240148485	500	500	40.7	0.0814001	0.0814001
chr1:247945664-247946164	500	500	158.482	0.316964	0.316964
chr1:69506558-69507058	500	500	103.23	0.206461	0.206461
chr1:195435453-195435953	500	500	32.3843	0.0647685	0.0647685
chr1:157276591-157277091	500	500	79.2763	0.158553	0.158553
chr1:124485504-124486004	500	500	25.78	0.05156	0.05156
chr1:229166302-229166802	500	500	120.412	0.240824	0.240824
chr1:235389126-235389626	500	500	85.365	0.17073	0.17073
chr1:216865007-216865507	500	500	58.3997	0.116799	0.116799
chr1:120872074-120872574	500	500	25.78	0.05156	0.05156
chr1:165575756-165576256	500	500	42.0705	0.084141	0.084141
chr1:209778155-209778655	500	500	63.5323	0.127065	0.127065
chr1:105421877-105422377	500	500	69.5364	0.139073	0.139073
chr1:111753140-111753640	500	500	382.17	0.764339	0.764339
chr1:196574660-196575160	500	500	183.996	0.367992	0.367992
chr1:103845384-103845884	500	500	140.102	0.280203	0.280203
chr1:84105212-84105712	500	500	67.864	0.135728	0.135728
chr1:233571023-233571523	500	500	351.189	0.702378	0.702378
chr1:225157152-225157652	500	500	122.06	0.24412	0.24412
chr1:199091128-199091628	500	500	125.221	0.250442	0.250442
chr1:230285854-230286354	500	500	71.963	0.143926	0.143926
chr1:83593321-83593821	500	500	215.524	0.431047	0.431047
chr1:171784845-171785345	500	500	102.873	0.205746	0.205746
chr1:231463389-231463889	500	500	176.414	0.352828	0.352828
chr1:34172578-34173078	500	500	270.079	0.540157	0.540157
chr1:20445492-20445992	500	500	251.09	0.502179	0.502179
chr1:248468458-248468958	500	500	93.4186	0.186837	0.186837
chr1:65767545-65768045	500	500	143.421	0.286842	0.286842
chr1:118142605-118143105	500	500	96.664	0.193328	0.193328
chr1:184862347-184862847	500	500	113.494	0.226988	0.226988
chr1:101960630-101961130	500	500	53.8177	0.107635	0.107635
chr1:2748811-2749311	500	500	25.78	0.05156	0.05156
chr1:110683403-110683903	500	500	86.9516	0.173903	0.173903
chr1:95166464-95166964	500	500	75.2988	0.150598	0.150598
chr1:246647826-246648326	500	500	287.156	0.574313	0.574313
chr1:214009709-214010209	500	500	110.147	0.220294	0.220294
chr1:169762850-169763350	500	500	26.1828	0.0523655	0.0523655
chr1:11042556-11043056	500	500	48.6456	0.0972913	0.0972913
chr1:247649562-247650062	500	500	101.661	0.203322	0.203322
chr1:180614189-180614689	500	500	72.685	0.14537	0.14537
chr1:157003339-157003839	500	500	174.522	0.349045	0.349045
chr1:67241374-67241874	500	500	47.471	0.0949421	0.0949421
chr1:41923267-41923767	500	500	135.989	0.271979	0.271979
chr1:81579369-81579869	500	500	72.1321	0.144264	0.144264
chr1:22143695-22144195	500	500	235.095	0.470189	0.470189
chr1:164665273-164665773	500	500	93.7676	0.187535	0.187535
chr1:31166607-31167107	500	500	106.538	0.213076	0.213076
chr1:42206623-42207123	500	500	115.558	0.231116	0.231116
chr1:145552273-145552773	500	500	172.015	0.344029	0.344029
chr1:245352583-245353083	500	500	32.318	0.064636	0.064636
chr1:240420107-240420607	500	500	100.171	0.200343	0.200343
chr1:209987320-209987820	500	500	122.037	0.244073	0.244073
chr1:222488825-222489325	500	500	25.78	0.05156	0.05156
chr1:187586032-187586532	500	500	208.555	0.41711	0.41711
chr1:236473437-236473937	500	500	50.0584	0.100117	0.100117
chr1:67743117-67743617	500	500	74.2363	0.148473	0.148473
chr1:149810111-149810611	500	500	120.25	0.2405	0.2405
chr1:111312081-111312581	500	500	63.8063	0.127613	0.127613
chr1:202233006-202233506	500	500	111.225	0.22245	0.22245
chr1:210139916-210140416	500	500	57.7638	0.115528	0.115528
chr1:49355741-49356241	500	500	61.3009	0.122602	0.122602
chr1:97997524-97998024	500	500	130.86	0.26172	0.26172
chr1:60053467-60053967	500	500	155.016	0.310031	0.310031
chr1:191006256-191006756	500	500	55.5649	0.11113	0.11113
chr1:220863918-220864418	500	500	87.5206	0.175041	0.175041
chr1:145780298-145780798	500	500	232.117	0.464234	0.464234
chr1:230346533-230347033	500	500	210.426	0.420852	0.420852
chr1:207297393-207297893	500	500	38.5123	0.0770246	0.0770246
chr1:117978662-117979162	500	500	45.654	0.0913079	0.0913079
chr1:240279741-240280241	500	500	90.7405	0.181481	0.181481
chr1:35992611-35993111	500	500	137.677	0.275353	0.275353
chr1:181206821-181207321	500	500	92.857	0.185714	0.185714
chr1:93675612-93676112	500	500	218.926	0.437851	0.437851
chr1:80610310-80610810	500	500	34.0668	0.0681337	0.0681337
chr1:71731515-71732015	500	500	106.36	0.21272	0.21272
chr1:16693605-16694105	500	500	42.333	0.0846661	0.0846661
chr1:36521990-36522490	500	500	102.665	0.20533	0.20533
chr1:122935802-122936302	500	500	65.0584	0.130117	0.130117
chr1:236548713-236549213	500	500	117.908	0.235816	0.235816
chr1:203878015-203878515	500	500	47.0924	0.0941847	0.0941847
chr1:165791473-165791973	500	500	106.624	0.213247	0.213247
chr1:8730376-8730876	500	500	39.2188	0.0784376	0.0784376
chr1:83441549-83442049	500	500	72.0908	0.144182	0.144182
chr1:117497507-117498007	500	500	69.8425	0.139685	0.139685
chr1:167916424-167916924	500	500	91.0307	0.182061	0.182061
chr1:183565121-183565621	500	500	113.567	0.227135	0.227135
chr1:239615142-239615642	500	500	87.108	0.174216	0.174216
chr1:169219971-169220471	500	500	174.057	0.348114	0.348114
chr1:99207888-99208388	500	500	76.2303	0.152461	0.152461
chr1:201311144-201311644	500	500	334.846	0.669691	0.669691
chr1:190854305-190854805	500	500	38.3242	0.0766484	0.0766484
chr1:31144937-31145437	500	500	25.78	0.05156	0.05156
chr1:184567224-184567724	500	500	81.0423	0.162085	0.162085
chr1:110322718-110323218	500	500	99.4496	0.198899	0.198899
chr1:54654762-54655262	500	500	188.994	0.377989	0.377989
chr1:94455324-94455824	500	500	26.3612	0.0527223	0.0527223
chr1:4618034-4618534	500	500	274.742	0.549484	0.549484
chr1:17648794-17649294	500	500	210.726	0.421452	0.421452
chr1:186186124-186186624	500	500	170.234	0.340469	0.340469
chr1:12876124-12876624	500	500	25.78	0.05156	0.05156
chr1:98407404-98407904	500	500	71.3021	0.142604	0.142604
chr1:158724510-158725010	500	500	61.832	0.123664	0.123664
chr1:69273299-69273799	500	500	56.4102	0.11282	0.11282
chr1:216432095-216432595	500	500	126.535	0.25307	0.25307
chr1:70377681-70378181	500	500	125.166	0.250333	0.250333
chr1:189156224-189156724	500	500	60.8015	0.121603	0.121603
chr1:85339730-85340230	500	500	182.322	0.364645	0.364645
chr1:13991175-13991675	500	500	88.4416	0.176883	0.176883
chr1:98873684-98874184	500	500	374.493	0.748986	0.748986
chr1:120046180-120046680	500	500	25.78	0.05156	0.05156
chr1:213086417-213086917	500	500	164.297	0.328594	0.328594
chr1:159364283-159364783	500	500	151.794	0.303589	0.303589
chr1:8958667-8959167	500	500	74.152	0.148304	0.148304
chr1:6496162-6496662	500	500	125.733	0.251466	0.251466
chr1:60525547-60526047	500	500	121.227	0.242454	0.242454
chr1:46389515-46390015	500	500	48.6456	0.0972913	0.0972913
chr1:225894124-225894624	500	500	89.744	0.179488	0.179488
chr1:5060424-5060924	500	500	109.055	0.21811	0.21811
chr1:214054798-214055298	500	500	251.217	0.502434	0.502434
chr1:226848579-226849079	500	500	93.6849	0.18737	0.18737
chr1:164048111-164048611	500	500	48.6456	0.0972913	0.0972913
chr1:218821542-218822042	500	500	31.1351	0.0622701	0.0622701
chr1:197718003-197718503	500	500	134.329	0.268659	0.268659
chr1:102788137-102788637	500	500	34.3371	0.0686742	0.0686742
chr1:116799089-116799589	500	500	193.535	0.387071	0.387071
chr1:60801353-60801853	500	500	92.5827	0.185165	0.185165
chr1:92898896-92899396	500	500	122.054	0.244109	0.244109
chr1:163421381-163421881	500	500	76.1359	0.152272	0.152272
chr1:101937934-101938434	500	500	172.491	0.344983	0.344983
chr1:24010959-24011459	500	500	112.117	0.224234	0.224234
chr1:193252059-193252559	500	500	189.994	0.379989	0.379989
chr1:208405442-208405942	500	500	63.6737	0.127347	0.127347
chr1:217462630-217463130	500	500	23.164	0.0463279	0.0463279
chr1:155749590-155750090	500	500	48.6456	0.0972913	0.0972913
chr1:235279987-235280487	500	500	98.2777	0.196555	0.196555
chr1:98861982-98862482	500	500	179.543	0.359085	0.359085
chr1:20358258-20358758	500	500	281.052	0.562105	0.562105
chr1:70623414-70623914	500	500	66.1301	0.13226	0.13226
chr1:119410282-119410782	500	500	113.191	0.226382	0.226382
chr1:59861893-59862393	500	500	185.573	0.371147	0.371147
chr1:20191005-20191505	500	500	219.332	0.438665	0.438665
chr1:47998780-47999280	500	500	239.083	0.478166	0.478166
chr1:71865569-71866069	500	500	160.3	0.3206	0.3206
chr1:176909941-176910441	500	500	263.614	0.527228	0.527228
chr1:1887390-1887890	500	500	201.651	0.403302	0.403302
chr1:243024463-243024963	500	500	136.006	0.272012	0.272012
chr1:124563463-124563963	500	500	25.78	0.05156	0.05156
chr1:1558920-1559420	500	500	218.641	0.437281	0.437281
chr1:13481285-13481785	500	500	68.2848	0.13657	0.13657
chr1:222925649-222926149	500	500	218.057	0.436115	0.436115
chr1:185330635-185331135	500	500	93.8274	0.187655	0.187655
chr1:189382531-189383031	500	500	96.7825	0.193565	0.193565
chr1:113269799-113270299	500	500	127.084	0.254168	0.254168
chr1:5708565-5709065	500	500	122.746	0.245492	0.245492
chr1:241897422-241897922	500	500	374.554	0.749107	0.749107
chr1:27878409-27878909	500	500	301.086	0.602171	0.602171
chr1:78743817-78744317	500	500	388.092	0.776184	0.776184
chr1:86034805-86035305	500	500	68.7662	0.137532	0.137532
chr1:191456236-191456736	500	500	122.17	0.244341	0.244341
chr1:233358924-233359424	500	500	94.8166	0.189633	0.189633
chr1:27049673-27050173	500	500	70.1085	0.140217	0.140217
chr1:45973415-45973915	500	500	49.5583	0.0991167	0.0991167
chr1:165048345-165048845	500	500	54.0244	0.108049	0.108049
chr1:24632406-24632906	500	500	499.099	0.998198	0.998198
chr1:230953910-230954410	500	500	187.894	0.375788	0.375788
chr1:185889303-185889803	500	500	25.78	0.05156	0.05156
chr1:32903863-32904363	500	500	464.669	0.929338	0.929338
chr1:191311353-191311853	500	500	108.837	0.217675	0.217675
chr1:99448506-99449006	500	500	137.358	0.274717	0.274717
chr1:149275034-149275534	500	500	25.78	0.05156	0.05156
chr1:203953248-203953748	500	500	20.3371	0.0406743	0.0406743
chr1:228326547-228327047	500	500	384.484	0.768969	0.768969
chr1:207719557-207720057	500	500	245.061	0.490121	0.490121
chr1:18544098-18544598	500	500	135.013	0.270026	0.270026
chr1:12569196-12569696	500	500	136.952	0.273904	0.273904
chr1:199681093-199681593	500	500	68.638	0.137276	0.137276
chr1:198941661-198942161	500	500	79.5742	0.159148	0.159148
chr1:215689259-215689759	500	500	163.662	0.327324	0.327324
chr1:44730023-44730523	500	500	425.371	0.850742	0.850742
chr1:239543524-239544024	500	500	216.057	0.432114	0.432114
chr1:222093692-222094192	500	500	51.828	0.103656	0.103656
chr1:29472673-29473173	500	500	112.321	0.224642	0.224642
chr1:63537488-63537988	500	500	727.321	1.45464	1.45464
chr1:111437217-111437717	500	500	173.877	0.347754	0.347754
